text,label
Es imposible caerle bien a todo el mundo. También es imposible caerle mal a todo el mundo. Lo que sí es posible es vivir sin que te importe.,0
Los DIEZ mejores años de una mujer son entre los 28 y los 30... #fb,1
Mandaría fotos a la promo pero como vivo literalmente estudiando NO TENGO NI TIEMPO PARA ESO shoro,0
Cuatro #BestMusicVideo #SignOfTheTimes #iHeartAwards,0
Hasta que y un día me regalaron auriculares ? I love u bro ?,0
Hey q onda borre tu numero pra no hablart pro t extraño porfa pasamelo banely perdon :/,0
"Eh, tío, he soñado que ganaba 200 millones como mi padre. 
¿Tu padre gana 200 millones? 
No, también lo sueña. 😆",1
Una vagina le dice a un pene: Y ud que hace hay parado? Entreee.... tan bobito .... #xD,1
NO PONGO UN AHRE MÁS GRANDE PORQUE LAS MAYÚSCULAS SON MUY CHICAS,0
Cual fue tu parte favorita de la película ? Cuando te agarre la mano! Oh que lindo -Si porque te ibas acabar las palomitas pinche Gorda!!!,1
Wee la puta porque me hace enojarrr???,0
"No entiendo por qué las mujeres se quejan de que sólo las usan para sexo, quéjense cuando las usen para trapear y lavar la ropa.",0
"—Después de comer me meto los dedos. —¿Bulímica? —No, ninfómana.",1
Cada csm qué hay en la tv da pena...por eso el pais está cómo está.#FiebreDeViña,0
"—Vamos al cine.
—Claro.
—Anota mi número.
—Ok, díctamelo.
—Tres diez, dos veintiocho, cuatro quince.
—101010282815151515, mañana te marco.",1
"Yo no estoy robando el WiFi de mi vecino, su WiFi está invadiendo mi casa.",1
"Una decisión personal, un derecho colectivo. #AbortoLegal",0
"[20/2 0:49] Yami Ruben ♡: Es re nenaaaa
[20/2 0:50] Yami Ruben ♡: Es vos cuando te pego (?
[20/2 0:50] Yami Ruben ♡: Jajajahaa
Jajajja pobre",0
"Si ven la película Titanic al revés, trata de un montón de zombies que salen del mar, toman un barco y se van a Inglaterra a jugar poker.",1
QUIERO GANAR NEGRO PLS #JoelVerdugoDeLeopoldo,0
"Es más fácil habitar Venus (con sus 400°C de temperatura, ríos de metal fundido, presión inmensa) que soportar más de 30 minutos en Facebook",1
BIENVENIDO AL MUNDO DEL SIDA MALDITO ZANCUDO.,0
"—Hola, ¿como te llamas? —Leo. —¿Que lees? —No, Soy Leo. —Yo soy Acuario.",1
@combatearg EL  JEFE  ME  TIENE  PODRIDA  DE  DARLE  PUNTOS  AL  VERDE  PK LE TIENE MIEDO  A MIKI  ELLA ES JEFE ATREVIDA  DA  ASCO,0
Mi vida era perfecta cuando tu estabas cerca💫,0
"Un vecino ejemplar es aquel que tiene Wi-Fi sin contraseña,,",1
En el #HotelVictoria la vamos a pasar bomba.,0
Iba a ver La Llamada pero solo leo comentarios de que es una mierda :___,0
Hazard se queja que no jugamos a fútbol. Se ha quedado una bonita noche para cambiar la cerradura en Stamford Bridge y que no entre más.,0
Hipotenusa = 10 hipopótamos en Estados Unidos Jajajaja ¿Entienden? Hipo-Ten-USA Jajajajajajaja mi novia me dejó :(,1
1.057.000.000 los tiros que me quiero pegar,0
"El ""Todos piscineros"" es el nuevo ""Todas putas"".",0
No sé si me despertó el hambre o la pobreza,1
RIP por esa ropa que ha desaparecido de tu vida sin saber cómo ni cuando,0
"Había un albañil tan malo tan malo, que se le caía hasta el muro del Facebook!",1
"@Aeromexico SIGO ESPERANDO QUE LE DEN LA MALETA A @mariobautista_ QUE MAL SERVICIO 
#AEROMEXICOTIENEPESIMOSERVICIO",0
"""No le voy a andar rogando""

—Yo, antes de rogarle.",1
"Bienvenidooooo, @dcntfckingcare.",0
"Enamórate de la persona que tenga las mismas perversiones sexuales que tu, viejas locas hay un chingo.",1
"—Hija, no puede entrar a la iglesia sin brasier. —Padre, tengo el derecho divino. —Sí, y el izquierdo también, pero no puede entrar así.",1
"—Óyeme cabrón y ¿Quien te crees tú para quitarme mi tiempo? -Twitter. —Ah ok, entonces SI.",0
"—¿Me veo gorda con este vestido? —Con ese vestido, sin ese vestido y con todos los vestidos.",1
"—¡Hijo! ¿Por qué te estás metiendo un pepino en el culo?

—Está bien mamá, lo confieso, ¡SOY UN HERMOSO EXTRACTOR DE JUGOS!",1
"Oye, te quedaron bien bonitas las 435,091 fotos que subiste de último viaje. Qué lástima que no pudiste tomar más.",1
Yo voy a coger un nap con Mika,0
Entrar en 'youporn' y que te redireccione a la web oficial de Hazard.,0
Si un abogado enloquece... ¿pierde el juicio? #fb,1
"Odio esos ""escribiendo.."" de WhatsApp que te tienen mirando la pantalla media hora como imbécil y terminan siendo un ""jajaja"". 😒",1
Me estoy congelando arriba de este colectivo,0
"Buen F5 hoy con el mismo resultado de siempre. 😂😂😂😂
Perdon amigo seba",0
"Debo acostumbrarme a la idea de que tu ya no estas, de que te vas sin decir adiós.",0
Las cosas monas/cuquis/estanblanditoquemequieromorir son mi perdición.,0
"#SoyDeEsasPersonasQue prefiere aguantar frío y congelarse, que aguantar calor y derretirse.",0
Que lindo que voy a poder dormir hasta tarde,0
"Ya fue el día de los inocentes y mi novia sigue embarazada. 

No entiendo nada.",1
"- Hola si, una Coca-Cola por favor
- ¿Te sirve Pepsi?
- ¿Te sirven billetes del Monopoly?",1
"Si quieres saber de mi ,solo tienes que ver el mensaje que te he dejado?????✉",0
La mejor forma de acabar con las drogas es apurándose.,1
Ya empezoooó! *se pone gel en la trenza*,0
"Extraterrestre 1: —¿Los seres humanos recibieron nuestro mensaje?

Extraterrestre 2: —Sí, pero lo llamaron ""Dubstep"" y se pusieron a bailar.",1
"— Tú hablas inglés?
— Obvio tontito!
— Como se dice pan?
— Bread!
— Como se dice qué?
— What
— Y panqueque?
— Breadwhatwhat.",1
"Joven con su novia: -Papá, prestame el auto -No pq me lo puedes chocar -Pero si no lo voy a sacar del garage! by @AFalconV #fb",1
"No tengo ganas de nada, pero de vos, siempre.",0
"Ya no existe eso de ""repondió rápido por educación"". Respondió rápido quiere pija.",1
Con Juan tomando terere en casa👍😊,0
"Diosito,segun en estos dias me has bendecido,bendice a mis FF♥llenalos d salud,prosperidad,sabiduria y AMOR!! Amen.",0
"dejen esa mariconada de dar diario los buenos dias al agarre, aburre esa mierda guau",0
Mi mama debería sentirse orgullosa que primera vez en la vida no me quiero llevar nada de esta tienda .,1
Dicen que si eres campeón en FIFA 11 con el Cruz Azul desbloqueas a Corona en Street Fighter IV. by @fofosniper #FutbolMexicano,0
"Si es fría, entiéndela.
Si es tierna, quiérela.
Si es celosa, cuídala.
Si es cariñosa, abrázala.
Si es complicada, escúchala.",0
"Tengo un mensaje para los que se casan hoy:

JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA BOLUDOOOO",1
"Cuando te dicen ?sin ofender?, preparate para ser ofendido.",0
Puedo recordar los atajos de Mario Bros que aprendí hace dos décadas pero ya olvidé a qué vine a la cocina.,1
Chingado como se me pudo olvidar el nombre del tipo gordo para agregarlo al grupo alv,0
"Le dicen a un cubano ¿Qué tal las cosas en Cuba? -No nos podemos quejar. -¿Ah ..Van bien? -No, que no nos podemos quejar
#chistes",1
Dispensado,0
"PUTOS TODOS

*Les regala un par de zapatos*",0
Que rico es llegar a la casa y ponerse ropa de indigente.,1
hola estoy llorando,0
Hay espíritus que enturbian sus aguas para hacerlas parecer profundas.,0
Le dice un borracho a una señora que está dando pecho! -Señora hip! Aunque no lo crea su hijo me invitó a cenar! #fb,1
"-Papá, papá, mi mamá se dislocó el brazo, ¿La vendo? 
Y el papá responde: 
-Aunque sea regálala. 
#Chistes #Humor...",1
Admiro mi capacidad de sorportar gente que merece una patada en la cara :O,0
"—Disculpe, joven, ¿Cuánto cuesta esto?  
—Jajajá no señora, yo no trabajo aquí.  
—Ay qué pena, disculpe. 
 —Descuide, vieja pendeja. #XD",1
Se acerca el final del verano. Extrañaré los mini puti shorts :(,0
ojalá y te caigas en un pozo lleno de guatuzas y te jinquen el culo guau,0
"Era un niño tan feo, pero tan feo, que cuando la madre 

dió a luz, el médico en vez de felicitarla la regañó.",1
Estudiar es desconfiar de la inteligencia del compañero de al lado.,0
"Me llevas a dorrego y me muero por no saber dónde estoy, me pierdo al toque",0
Hola chicos si han rezado en esta semana santa? Cuentenos!!,0
"Que mierda, what a great time to be alive. 
suerte con sus existencias.",0
CAVERNICOLAAAS... 🗣,0
"#SabiasQue igual que las huellas digitales, cada lengua es unica #RT",0
"No soporto sentir sueño, mi vida es un sueño, me despierto con sueño, me duermo con sueño y con sueño me despierto.",0
#Chiste Cual es el hijo gay de Godzilla? Pues facil Barney #chistes RT,1
#Chiste Q bonita la pelicula d los pitufos!!! Ya todos estan biien creciditos!!......pendejo la pelicula q bimos era Avatar #chistes RT,1
Soy la persona más buena del mundo hasta que me abrís la heladera y te bajás el helado que me quedó de ayer.,1
"Buenos días #FelizMartes

Así son las tres colecciones exclusivas que tenemos para tí. 

Llévatelas por solo 89€ cr…",0
QUE CANCION ESTAN PASANDO AHORA?  #cmlinkeados,0
@prettybxnshee Bienvenida a mi tl🔥,0
Tengo tanto que escribir...,0
La policía debería multar al Viernes y al Sábado por exceso de velocidad :(,1
"Me causa gracia cuando me dicen ""esperaba algo más de vos"". Ni yo espero nada de mi, hasta me asusto cuando algo me sale bien.",1
Hablando de ampollas ahí les va un chiste buenísimo,0
"—Te di mis mejores años.

—Ay no mames, ¿en serio esos eran los mejores?",1
#TodosAmamos la vida pero nadie nadie tiene el valor... De sacarse la careta por amor..,0
Cuando me decian que leería full no lo creía 😅,0
"Ya lo decidi Ni una lágrima mas .mañana dejo de trabajar en la cafetería
#CHISTES",1
Todo es risas hasta que te das cuenta de que es tartamudo y lleva una hora intentando decir  Japón #chistes,1
Ya no sé quién se va más rápido si la quincena o mi ex.,1
Se mete a nadar y se ahoga en la laguna,0
Cupido es un hijo de puta y que se joda igual que tú.,0
"Papá, los zancudos me siguen 
-Apaga la luz y duerme (Entra una luciernaga al cuarto) 
-Papa, ahora me estan buscando con linterna esos HP",1
"Qué bueno que ya pasó esa modita en que todas las mujeres afirmaban ser «sapiosexuales»,porque eso sí era muy patético, hasta para una mujer",0
"Te iba a stalkear, pero mejor me tomo un chocomilk con esta leche que caducó en marzo del 2013. Me va a hacer menos daño.",1
Me mandan 2 difusiones y ya los tengo de mejores amigos maso,0
"Si antes yo era un hijo 'e puta, ahora soy peor",0
Quero estrogonofe ?,0
Gooooool,0
Buena serie arranque a mirar,0
"Una señora coja llega a la verdulería de un tuerto: -¿Tiene Tomates? -Sí, escoja! -Y tu eres tuerto HDP!",1
"Una app que te tire un baldazo de agua fría, para cuando nos estamos pasando de calentones en el tl y no nos damos cuenta.",0
Me leí como más de 10 capítulos de Karakai Jozou no Takagi-san ❤,0
"QUEEEE BERTHA SABE LAVAR??
QUIEN LO DIRIA JAJAJAJAJA #MasterChefMx",0
Tanto 🤩,0
"—¿Cual es tu sueño?
—Un beso bajo la lluvia, ¿y el tuyo?
—¡Que comienze a llover!
—Aww ¿En serio?
—¡Obvio que no pendeja! Es ser millonario.",1
"Decir “perdón” es fácil. Lo difícil es diferenciar a chinos de coreanos, coreanos de japoneses, japoneses de chinos... Y así",1
Que hermoso día 😍😍,0
"Como le harán los psicólogos para aguantarse las ganas y no decir: ""¿Pues que querías? Eso te pasa por pendejo"".",1
"Alejandro, no te menciono porque Twitter me bloquea, pero recuerda que eres un fiera",0
"-Mi mamá es secretaria, y la tuya? -Tiene el trabajo más antiguo del mundo -Prostituta? -No, se dedica a la pintura rupestre",1
tantas cosas pendientes,0
"—¿Cómo es tu firma? A ver firma esta hojita.
—¿Aquí?, pero dice Acta de Matrimonio Civil.
—¡Tú fírmale hombre!",1
En los autobuses siempre hay caballeros; lo que faltan son asientos... #fb,0
Me llenan de ternura esas bellas mujeres que piensan que su «mejor amigo» no se las quiere coger.,0
"—Papá, quiero una muñeca de trapo. —¿Que? ¿Y eso hija? Me encanta que seas humilde. —O sea, ¡Hello! Mi Barbie necesita una sirvienta.",1
"—¿Qué harás al rato?
—No sé.
—¿Qué plan tienes?
—Más x Menos Internet ilimitado.
—JAJA, te iba a invitar al cine pero ahora no por pendeja.",1
"cuando veas que todo se acabo, que todo frente a ti es oscuridad 
LEVANTATE Y SAL DEL CINE QUE TERMINO LA PELICULA..!! #CHISTES",1
El del Uber no quiso atropellar a un malabarista argentino cuando el semáforo cambió a verde. 0 estrellas.,1
El #HotelVictoria esta de miedo alv,0
Las mujeres siempre van a estar enamoradas del primer wey al que le fueron a dar las nalgas todas pendejas.,0
"Me da demasiada risa cuando me dicen: «Esperaba más de ti». 

Jajaja ni yo espero cosas de mi. Hasta me asusto cuando algo me sale bien.",1
"#chiste Mamá, mamá... ¿donde está la Cordillera de los Andes?
No sé, nene. Acá la que guarda todo es la sirvienta. #chistes RT.",1
"¿Qué piensan los perros cuando ven una chica linda ? Guau.. 
#chistes",1
"Instagram ya tiene video, El Miami ""Heat"" ya tiene el campeonato, Kim K ya tiene a su hija, yo ya tengo sueño, pero aún no te tengo a ti.",0
"—Acaban de correr a mi hijo del equipo de paracaidismo.

—¿Y eso por qué?

—Porque cae mal.",1
"El amor es como el Wi-Fi, a medida que te alejas, pierde intensidad...",0
"Cuando ganas, tienes muchos amigos; cuando pierdes, tienes buenos amigos.",0
"Crucificados hoy por Ter Stegen, dos errores, dos goles. Así cómo 😕",0
"Viernes con V de ""Viendo la tele apagada, mientras todos estan de fiesta"".",1
"Le voy a echar los perros a esa chica.
—Pero si está horrible.
—Pués por eso, ¡Guardian, Samsón, ataquen #xD",1
¿Tu? ¿Gustarme? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ Tengo que disimular un poco mas.,1
"Y después de tanto tiempo aún ""la chica"" ""la chica"" ""la chica"" #CosasQueMeEmputan",0
"Del conocido ""que se te caiga el celular en la cara mientras está acostado"" llega el SE ME CAYÓ ENCIMA DEL GATO",1
Mira si me vas a llamar y me vas a despertar así hijo de millllllll 😤😒 como me duermo ahora 😭,0
"No sé ustedes, pero los sentimientos sentimentales me ponen sensible en las noches nocturnas cuando está de noche.",0
QUE SONO,0
"""No duermas para descansar, duerme para soñar. Porque los sueños están para cumplirse."" - Walt Disney",0
"Si Adán y Eva hubieran sido chinos, todavía estaríamos en el paraíso, por que se habrían comido la serpiente en vez de la puta manzana.",1
"Mi vieja me dice que haga algo, cuando voy hacerlo a los 5 minutos ya lo hace ella ¿:D?",0
¿Y si el Chapo se hizo extraditar para quedar al otro lado del muro? Bien jugado. #respect,1
"No me quería pagar para hacerse la chistosa y por esa boludez casi le meto una patada en la piña, ubicate",0
"¿Qué le dijo Terminator al técnico que le iba actualizar el software a su computador? Instala Vista, baby",1
The ERDA Junior Educators (JEs) in Action. ERDA area in Navotas. #erdafoundation,0
8:13am y ya se me regó el bote de agua en la mochila. Me espera un gran día 🤷,0
"—¿Me prestas un lápiz?

—Si, pero no lo muerdas.

—Tfanquiglo.",1
Son todos y todas unas mierda 💅nunca mas con nadie,0
YA CRECE MADURA,0
"Mi mejor amigo decidió hacerse mimo, desde entonces no he oído mas de él. by @HADACON #fb",1
A mi gato lo castraron y llegó tan perdido que me parte el corazón.,0
"Ah listo, que gorda.",0
Hay muchas personas que lo único que tienen de inteligente... es el teléfono.,1
En pijama la vida es más sabrosa.,0
"- ¡ALTO! ¡POLICÍA DE LOS ÁNGELES!
- ¡Tan divino! 😍",1
Si no estás a mi alrededor soy un jodido desastre ...,0
Típico: ¿QUIÉN CARAJO TOMÓ MI... Aah no... Aquí está.,0
"-¿Te gustaría ser el padre de mis hijos? -Sí, me encantaría -Bueno, aquí te los dejo. ¡Ciao!",1
"Encuesta mágica 

Estimado lector ¿participarías en alguna dinámica para ganarte una Gift Card de algún lugar de ropa o comida?",0
Odio cuando me pongo en sensible😿,0
"#MeCaeMuyBienLaGenteQue prefiere ser considerado un ""anti-social"" que aparentar que le cae bien todo el mundo.",0
"(•_•)
&lt;) (╯ Hola abuelita
/ \

(•_•)
&lt;( )&gt; Adiós abuela
/ \",1
HOLA TWITTEROS BUEN DIA !!!,0
"Encuentra la felicidad en las cosas pequeñas. Una canción, un buen libro, un abrazo, su sonrisa, bailar...",0
"“Ya le voy a bajar a mi desmadre”

— Yo, antes de hacer un cagadero en mi vida.",1
Nietzsche es mi amor platónico. (qué ironía ¿no?),1
"Típico: Te inspiras escribiendo un buen mensaje a alguien, y te responden OK",0
Jajaja 'Evermoist'..,0
"SHE LOVES CATS!!!!_""@CHENCHA_MUU: Soft kitty, Warm kitty, Little ball of fur. Happy kitty, Sleepy kitty, Purr, purr, purr.""",0
